id,loitering
128338,0
102764,0
4480,1
129617,0
8138,0
101568,0
4885,0
128273,0
6625,0
7507,1
66040,0
3251,0
3523,0
67226,1
127964,0
6971,1
99193,0
101010,0
65945,1
128249,0
8965,0
128179,1
5492,0
551,0
129553,1
65905,1
129327,0
99182,0
6531,0
5103,0
2408,0
66016,1
126973,1
100041,0
128118,1
3023,0
102092,0
6266,1
1359,0
9201,0
127763,0
101126,0
67679,1
66226,0
8317,0
1680,0
67168,0
68788,0
127640,0
129188,0
7679,0
3301,1
128226,0
872,0
99852,0
6505,0
127281,1
127696,0
98442,0
100087,0
128644,1
66358,0
8315,0
101037,0
102155,1
144117,0
99944,0
128695,1
1903,0
129801,1
8098,0
8190,0
126899,0
129406,0
50,0
102795,0
130706,0
68836,0
66708,0
129483,0
68351,0
67655,0
362,0
1624,0
5473,0
280,0
3373,0
130048,0
99940,0
2938,0
908,0
1532,0
66554,1
128534,1
102766,0
4382,0
65732,0
98819,0
100699,0
9106,0
126484,0
3270,0
7986,0
65648,0
98597,1
98358,1
3825,0
4625,1
129309,0
67263,0
127675,0
799,0
127780,0
8254,0
144014,0
99023,0
1500,0
127186,0
100763,1
822,0
98945,0
99661,1
66765,0
5316,0
65413,1
100821,1
5592,0
7125,0
802,0
101585,0
67752,0
5451,0
68625,0
4566,0
126927,1
65926,0
128195,0
98718,1
130223,0
4582,0
130828,0
128119,1
4013,0
8038,1
100486,0
102179,0
66414,0
129964,0
130803,0
130614,0
3174,1
100803,1
130570,0
100622,0
8338,0
67643,0
6195,0
697,0
1103,0
100889,1
69011,1
127338,0
5750,0
7280,1
99818,0
715,0
127004,1
100551,0
67603,0
65082,1
100979,0
5512,0
6437,0
100808,0
3287,1
2766,0
100614,1
99175,0
68729,0
2410,0
98465,0
7264,0
8105,1
99715,0
7911,0
130296,0
5495,0
99938,0
1292,0
68781,0
99726,0
99441,0
4070,0
1083,0
127203,0
101575,0
4875,1
98810,0
127820,0
8368,0
141,0
102396,0
102476,1
65449,0
4709,0
126814,0
128124,0
129450,1
2327,0
8280,1
128747,0
4901,0
6759,0
493,0
66735,0
100914,0
9499,1
128209,0
126520,1
101390,0
5991,1
101539,0
371,0
4930,0
128290,1
98809,0
8979,0
99026,0
127598,1
129965,0
2657,0
129573,1
102621,0
69112,0
67947,0
99268,0
129150,0
69156,1
101781,0
100719,1
99748,0
128975,1
4600,0
8012,0
3490,0
68718,1
2300,0
100212,0
1908,0
126707,0
127566,0
128421,0
68098,0
5042,1
5461,0
65488,0
7625,0
100357,0
102680,0
2554,0
99250,0
101828,1
364,0
101574,0
9475,0
66165,0
101889,0
66989,1
99605,1
417,1
5665,0
4662,0
4081,0
8383,0
66392,0
65475,0
126813,0
65183,0
102442,0
129002,0
99156,0
5535,0
100651,1
65218,0
3905,0
126992,0
6621,0
67812,0
5577,0
101068,0
101250,0
4346,0
100112,0
126687,0
1873,0
188,0
2060,0
942,0
98772,0
5306,0
66260,0
5836,0
130576,0
65199,1
128538,1
127880,0
67878,0
99488,0
144158,1
9133,0
3548,0
6693,0
4650,0
7324,0
65425,0
101504,0
67413,0
1789,0
130316,0
126747,0
100221,0
101534,1
4298,0
65039,0
100150,1
6267,0
1554,0
99784,0
126816,0
99830,0
69039,0
7613,0
222,0
3584,0
7137,0
130819,0
9141,0
65142,0
65176,0
65814,1
2180,0
6491,0
8785,0
68503,0
68657,0
200,1
1924,0
66786,0
68040,0
67944,0
129149,0
128014,0
4641,0
68052,0
8592,0
4665,0
3778,0
129466,1
9139,0
68475,0
4676,0
4547,0
67741,0
67860,0
2057,0
9199,0
98640,1
100854,0
102350,1
2474,1
882,0
66575,1
66974,1
101980,0
129952,0
68294,0
1694,0
7323,0
7944,0
99334,1
250,0
127791,0
127450,1
130010,0
101290,0
128269,0
128337,0
100862,0
128128,1
100281,0
66809,0
9493,0
68459,0
126737,1
102961,1
5788,0
129820,0
638,0
8328,0
102445,0
1379,0
127257,0
100105,0
65825,0
66893,0
69174,0
1824,0
98355,1
130272,0
99974,1
128426,0
127456,0
128053,0
99524,0
6502,0
4744,0
66561,0
67410,0
128061,0
129005,0
130759,0
1594,0
130076,0
129997,0
65056,0
3556,0
67751,0
3339,0
7207,0
130050,0
65422,0
98488,0
2567,0
98261,1
3579,0
7007,0
69172,0
66343,0
3672,0
8976,0
100318,0
67796,0
128351,0
2304,0
102031,0
130715,0
98648,1
2284,0
4195,1
67704,0
102282,1
2801,1
8129,1
9253,0
7678,0
67606,0
4981,1
99090,1
126450,0
8603,0
67340,1
100098,0
7811,0
6328,0
67545,0
9052,0
66403,0
3792,0
130500,0
102858,1
6758,0
100052,0
101,0
2971,0
128541,0
9172,0
102264,1
126885,1
2725,0
68140,0
129875,0
5988,1
9495,0
99196,1
7909,1
8039,1
127079,1
1234,0
1060,0
4018,0
65643,0
6133,1
4569,0
6765,1
68178,0
68001,0
2973,0
5227,0
6138,0
66599,0
7976,0
127908,0
66125,0
67296,0
101630,0
6334,0
65119,0
101857,0
65534,1
3140,0
8509,0
946,0
102540,0
2808,1
9021,0
1915,0
101309,0
127331,0
67721,0
2066,0
66460,0
66033,0
98314,0
100276,0
127773,0
98711,0
127970,1
7731,0
2441,1
101361,1
361,0
2986,0
101232,0
5770,0
7965,0
128770,1
127319,0
130552,0
98829,1
140,0
101056,0
102502,1
128182,1
65426,0
102299,0
65607,0
130838,0
2861,0
68029,0
129749,0
7745,0
127647,0
3924,0
127687,0
100422,0
1096,0
68033,0
102116,1
102156,0
2347,0
6775,0
67953,0
68688,0
100599,0
8050,0
5380,0
68593,0
102391,0
5048,1
129900,0
102579,0
68364,0
99276,1
127171,0
5053,0
101814,0
128806,1
130490,0
127136,0
65038,0
5943,0
3163,0
128161,0
7959,0
100673,0
8447,0
129701,1
5274,0
102041,1
65339,0
129347,0
4948,0
1361,0
3629,0
65938,0
67785,0
4743,0
128399,0
129100,0
5858,0
129471,0
102303,1
3998,0
101234,0
69126,1
129578,1
102266,1
100288,0
8680,0
66387,0
6989,0
100714,0
101680,0
5823,0
128368,1
7139,0
129079,0
1145,0
102750,0
5153,0
130231,0
8818,0
102544,0
68683,0
102577,0
98222,1
100265,0
127390,1
65796,1
100313,1
4932,0
130163,0
68564,0
3491,1
127477,1
66852,0
67073,0
128641,1
6340,0
128384,1
5009,0
5742,1
68307,0
7849,1
4819,0
128276,0
9296,0
8729,0
128515,1
4368,1
8064,0
65674,0
1002,0
2330,0
6677,0
66538,0
102748,0
101790,0
130932,0
5531,0
99946,0
66185,0
102816,0
67699,0
129695,0
127371,0
7901,0
67763,0
3822,0
65208,1
126609,1
4832,0
7928,0
65067,1
4687,0
66870,0
66731,0
1669,0
8554,0
130810,0
9249,0
128924,1
737,0
1309,0
129170,0
65349,0
8366,0
129751,0
99408,0
67462,0
129564,1
127184,0
98835,0
99924,0
99184,0
1275,0
8298,0
101529,0
100635,1
101140,1
100522,0
4835,0
65975,0
67765,0
9378,0
3720,0
6583,1
4481,1
1392,0
7663,0
68523,0
48,0
9408,0
128602,0
68654,0
376,0
66855,0
6145,1
3352,1
57,0
99211,0
99345,0
6249,0
127565,0
98908,0
4747,0
126422,0
101935,1
98509,0
102732,0
68871,0
128042,0
538,0
1674,0
3348,0
127611,1
69036,0
5809,0
3931,0
7536,0
1729,0
99648,0
67047,0
3661,0
129802,1
5774,0
130225,0
129868,0
128727,1
69118,0
1802,0
8992,0
8189,0
100934,0
130034,0
66038,1
2434,0
128810,0
65626,0
99437,0
99850,0
98418,0
65005,0
3059,0
67295,0
102642,1
102170,0
7492,1
8210,0
66327,0
67694,0
2414,0
68847,0
67353,1
3667,0
1991,0
65963,0
3831,0
66353,0
100072,1
2872,0
9138,0
130271,0
68119,0
1663,0
7827,0
6853,1
4590,0
6642,1
102669,0
130381,0
65216,0
66496,0
68372,0
129160,1
4007,0
65253,0
8402,0
130836,0
101707,1
4279,0
129140,0
66925,1
68453,0
126856,0
66262,0
101136,0
2062,0
101855,0
69176,1
100818,1
4586,0
129274,0
9287,0
66587,0
68713,0
130175,0
2767,0
5383,0
4761,0
555,0
67514,0
128247,0
128692,0
67755,0
358,0
99007,0
100366,0
101450,0
68616,0
1812,0
65711,0
5015,0
608,0
68335,0
102274,0
126490,0
129137,0
128275,1
4403,0
1195,0
707,0
8156,0
8204,0
101661,0
68765,0
127413,0
65448,0
3501,0
8057,0
68711,0
126361,0
65803,0
128826,0
66317,0
130378,0
66169,0
99170,0
98468,0
102741,1
65433,0
5342,0
66724,0
145571,0
128060,1
65319,0
4301,0
102738,1
101161,1
65287,0
102866,1
6799,0
68935,1
68253,0
68071,0
5583,0
6919,0
129019,0
2329,0
98647,1
98954,0
6725,1
99327,0
5184,0
101468,0
8718,0
65831,1
128349,0
102860,0
6065,1
99690,0
129166,0
99417,0
127684,0
130879,0
130103,0
9350,0
2825,0
8074,0
4876,0
6572,0
68017,0
102158,0
67565,0
615,0
68301,0
8733,0
3104,0
4080,0
4378,1
130557,0
98165,0
98193,1
7442,0
762,0
102035,1
67436,0
8964,0
128918,1
68860,0
68461,0
67487,0
101344,0
128520,1
98891,0
128098,0
98934,1
67590,0
9281,0
130924,0
101156,0
129686,0
68067,0
98656,0
101071,0
2798,1
102208,0
7695,0
6199,1
101596,0
65590,0
65078,0
130069,0
6563,0
5171,0
3279,1
1893,0
129419,0
127467,0
5,0
66281,0
4083,0
99864,0
3717,0
66255,0
8099,0
5370,0
2962,0
130544,0
68497,0
8418,0
3839,0
6343,0
128974,0
68691,1
5201,1
99800,0
3655,0
5293,0
98462,1
128965,1
129196,0
127718,1
2193,0
99893,1
66932,1
8342,0
128593,1
128133,0
101154,1
102029,1
68791,0
129433,1
102102,0
6173,1
6066,0
6141,0
3032,0
101548,0
5843,0
129862,0
98479,0
3207,1
8434,0
65255,0
65744,1
130036,0
1656,0
4979,0
4175,0
65473,0
100228,1
126369,0
4333,0
100581,0
68771,1
100812,0
99347,0
130545,0
130877,0
130092,0
129392,0
1785,0
99988,0
101514,0
127530,0
98611,1
100026,0
65559,0
101590,0
128355,0
8214,0
5218,0
8895,0
9410,0
7489,0
65064,0
3496,0
127821,0
129479,0
128861,0
102024,0
7893,1
129866,0
5817,0
102898,1
99064,0
7053,0
99829,1
1981,0
102553,1
7295,0
100856,1
6990,0
1956,0
130875,0
99372,1
130497,0
4146,0
130353,0
101307,1
2690,0
130666,0
4330,0
68923,0
9263,0
503,0
126709,0
6524,1
1523,0
102313,0
3853,0
66079,0
126961,1
101978,1
68530,1
4100,0
4468,1
67031,1
68007,0
65930,0
67106,1
9059,0
65514,0
3525,0
3452,0
130207,0
101698,0
4570,0
66844,0
101518,0
130680,0
68868,0
127290,1
1821,0
5739,0
130840,0
3315,0
66820,0
65256,0
65914,0
3166,0
128542,1
3863,0
3502,0
129608,0
7813,0
4188,1
5066,0
4161,0
69088,0
4176,0
127633,0
65320,0
8896,0
8006,0
100994,0
67881,0
447,0
98473,1
66601,0
68130,0
100383,1
6285,0
3262,0
67744,0
4776,0
5899,0
8538,0
9010,0
4094,0
129378,1
65941,1
7387,0
130933,0
1244,0
68034,0
129671,0
1711,0
99027,1
958,0
8999,0
129131,0
9365,0
8578,0
102206,1
9123,0
98887,0
7036,0
5522,0
245,0
4528,0
2497,0
68163,0
510,0
128198,1
8801,0
632,1
3768,0
130464,0
101400,1
8700,0
65351,1
2754,1
1220,0
129331,1
130456,0
127550,0
4653,0
5816,1
127160,0
69082,0
100088,1
5945,1
100922,0
67895,0
66529,0
1081,0
130075,0
6353,0
69104,0
5882,0
126524,1
5017,1
919,0
8701,0
129547,0
127165,0
1250,0
4118,0
3666,0
100951,0
98336,0
65665,0
130068,0
3531,0
67069,1
129533,0
2003,0
5271,1
4836,0
1570,0
99435,1
8273,0
65469,0
67666,0
4558,0
69113,0
126367,1
100615,0
4607,0
100025,1
99841,0
128698,1
68314,0
100404,0
99423,0
68991,0
65628,0
2750,0
5542,0
102629,0
851,0
7637,1
130909,0
65327,0
6901,1
99960,1
102203,0
130032,0
5798,0
6277,0
129736,0
68258,0
2326,0
6410,0
8136,0
129711,0
1474,0
71,0
129121,0
5630,0
101244,0
102091,1
98287,0
6685,0
126829,0
65947,0
5181,0
127033,0
66683,0
1974,0
5517,1
101511,0
98244,1
20,0
101181,1
127632,0
2831,0
863,0
8939,0
8923,0
99703,0
98523,0
126472,0
6930,1
8613,0
69062,0
67055,0
68886,0
102038,0
68244,0
9506,0
159,0
154,0
4422,0
128237,0
4975,0
99399,0
101997,0
458,0
126696,0
128265,0
9496,0
130064,0
7193,0
4581,0
129521,0
6863,0
129302,0
65952,1
2194,0
1843,0
3199,0
5290,0
68856,0
65791,1
68300,0
102418,0
101227,0
6777,0
127218,1
3385,0
102724,1
5186,1
66606,1
129298,0
840,0
102088,0
1867,0
194,1
5708,0
100520,0
127646,1
126492,0
126362,0
68960,1
7322,0
130540,0
130195,0
101867,1
5498,0
99300,0
98228,0
66011,1
99466,1
65196,1
34,0
99907,0
127790,0
622,0
129744,0
100879,0
100969,1
68363,0
128607,1
65557,0
6332,1
98979,0
9311,0
2585,0
66491,0
100032,0
5105,1
4766,0
101936,0
101734,0
66273,0
129730,0
8972,0
129330,1
130542,0
5890,0
7325,1
99720,0
100721,0
126410,0
68646,1
100598,0
4636,0
99555,0
98975,0
798,0
1376,0
65916,0
126822,1
101954,1
65012,1
128913,1
7184,0
66771,0
101815,0
99700,0
3752,0
4503,1
129336,0
7783,0
68575,0
7539,0
4947,0
3220,0
65747,1
9105,1
129421,0
100190,0
914,0
128229,1
129296,0
129084,0
127824,1
144313,0
67652,0
101353,0
2559,0
1987,0
4556,0
99445,1
98919,0
8411,0
130321,0
7798,0
102822,0
126513,1
65408,1
101301,0
66192,0
126619,0
3271,0
98493,0
5525,0
100592,1
99593,0
6367,0
8872,0
2925,0
100846,1
65275,0
129542,0
68569,1
6855,0
102541,0
100998,0
3966,0
126379,0
66456,0
128467,1
66249,1
66583,0
4758,0
130173,0
102587,1
102639,1
4430,0
67324,0
2985,0
128394,0
66180,0
102012,0
4969,1
1810,0
100001,1
1369,0
6851,0
99624,1
130097,0
66646,1
101168,1
99045,1
98333,0
127003,0
67980,0
127362,0
8832,0
6274,0
68698,0
98783,0
98175,1
8565,0
5248,0
126864,1
3748,0
1163,0
3560,1
4003,0
1066,0
221,0
68417,0
8261,0
65330,1
99083,1
6315,0
126447,0
66669,0
8281,0
5031,0
98645,1
66549,0
1225,0
3299,0
129984,0
2723,0
65910,1
7063,1
7868,0
1630,0
68506,0
7269,0
99446,0
101960,1
102349,0
127276,1
65988,0
100777,0
67870,0
129855,0
5623,1
2764,0
98778,0
66801,0
688,0
100243,0
8361,0
1472,0
9358,0
66452,0
5116,0
4795,0
8151,0
1998,0
66182,0
130277,0
102432,0
9467,0
5966,0
129989,0
67913,0
7820,1
98182,1
2130,0
7286,0
2975,0
714,1
7175,0
7717,0
127877,0
99552,0
67398,0
144314,0
65511,1
237,0
129911,0
128782,1
127373,0
130366,0
5079,0
67529,0
1444,0
128442,0
101632,0
99151,1
5694,0
66672,0
129467,0
127223,1
69047,0
6421,0
102560,0
126415,0
127752,0
68882,0
101572,0
128272,1
9275,0
3665,0
129892,0
101713,0
8797,0
99084,1
127707,0
102903,0
98179,0
127006,0
5560,0
4097,0
952,0
3631,0
101883,0
3658,0
5575,1
68541,0
65369,0
66477,0
6405,0
2761,0
65920,0
130055,0
129981,0
98994,1
100101,0
129051,0
7794,1
3226,0
1021,0
4312,0
98933,1
8571,0
101906,0
99730,0
7356,0
6718,0
68578,0
66727,0
68723,0
102055,0
5633,0
4022,0
101929,1
8025,1
1397,0
2929,0
9455,0
2862,0
6596,1
7989,0
641,0
7304,1
360,0
6988,0
128831,0
7251,0
66426,1
128288,0
5246,0
102450,1
3828,0
3263,0
68916,1
68655,0
101139,1
101070,1
1638,0
67828,0
8585,0
67096,1
2396,0
8656,0
67791,0
67542,0
7122,0
102003,0
1138,0
65239,0
101833,0
127315,0
128106,1
129632,0
3644,0
101589,0
67832,0
3714,0
127869,1
8378,0
128476,1
129812,1
68752,0
8867,0
126877,0
7565,0
101183,1
67265,0
6424,0
128018,0
3636,0
68827,0
128072,0
100645,0
67619,1
66342,0
67932,0
65993,0
101191,0
129313,0
126359,0
6710,0
4466,1
5112,0
67230,0
65162,1
7631,0
8607,0
98311,0
5235,0
126598,1
127207,0
577,0
9282,0
98522,1
9476,0
127703,0
6407,0
7883,0
68339,0
67154,1
7151,1
128207,1
130553,0
99039,0
3088,0
100550,0
98848,0
100448,0
130288,0
101792,0
3763,0
6582,1
7100,0
7568,0
3652,0
2965,0
9459,0
99798,0
2602,0
98733,0
6937,1
8908,0
66984,1
67495,0
98697,0
67567,0
214,0
7456,0
126398,0
9113,0
5939,1
197,1
65037,0
100548,0
100752,0
127020,1
98467,0
5408,0
100569,1
2366,0
65342,1
102716,0
7528,0
68396,0
102949,0
98762,1
102094,0
65932,0
2979,0
8467,0
67127,1
4983,0
130149,0
68146,0
98993,0
67376,0
101991,0
66861,0
98832,0
130356,0
129326,1
7756,1
68362,0
100409,0
102289,1
102472,0
3574,0
8332,0
9302,0
102978,0
7698,0
8109,0
130415,0
8689,0
6869,0
129318,1
67635,0
66077,1
99073,0
126909,1
128011,0
65925,0
2629,0
9117,0
129189,0
68810,1
66979,0
128844,0
8627,0
67016,0
7455,1
101319,1
68587,0
1768,0
68263,0
2547,0
5884,0
129899,0
99294,0
65647,0
128242,0
67507,0
9451,0
128244,0
251,0
98155,0
66289,0
101108,0
3469,0
98250,1
127977,0
315,0
130566,0
128605,1
127644,0
9480,0
102247,0
6126,0
99335,0
4250,0
1144,0
126695,0
101736,1
9471,0
129465,0
68692,1
99969,1
67141,0
5021,0
101330,0
66973,1
128539,1
130673,0
6169,0
67688,0
1935,0
127613,0
126732,0
99246,1
7859,0
128165,1
4543,0
1062,0
126786,0
67926,0
9015,0
4404,0
102618,0
65689,0
8033,0
128347,0
5814,0
8251,0
8127,0
99619,1
6435,0
8878,0
1246,0
98197,1
101846,0
129415,0
2737,0
128381,0
4006,0
99727,0
7706,0
67888,0
9357,0
336,0
67237,0
129040,1
128562,0
1625,0
99377,0
5251,0
8871,0
270,0
128153,1
4902,0
5646,0
2600,0
102046,0
66146,1
101122,0
101606,0
4391,1
803,0
66769,0
68618,0
100178,0
906,0
65294,0
65103,0
102965,0
129243,1
129053,0
99802,1
5373,0
130541,0
5291,0
99127,1
126457,0
65175,0
102928,0
102123,0
6228,0
67482,0
5851,0
646,0
98292,0
68397,0
3020,1
4152,0
4124,0
3620,0
126832,0
100940,0
98539,0
130501,0
8020,0
126774,0
102708,0
6669,0
266,0
67330,0
66718,0
2452,0
65789,0
4647,0
8085,0
1953,0
2765,0
68512,1
2185,0
66854,0
126901,0
129365,1
101093,1
100156,0
66911,0
3858,0
65530,1
66361,0
100241,1
129750,0
99108,0
1381,0
7182,0
98246,1
2853,0
98456,0
66950,0
5432,0
129026,1
130362,0
4718,0
130427,0
68721,0
68888,0
2669,0
2156,0
126570,0
2806,0
99068,0
98684,0
6026,1
318,0
100417,0
102269,0
66320,0
7449,0
130966,0
128650,0
1112,0
6134,1
128728,1
65412,1
102940,0
3598,0
925,0
130508,0
102849,0
127887,0
68598,0
4370,0
99476,1
127963,1
65389,1
8723,0
3616,0
126358,1
128475,1
7060,0
68660,0
5759,0
130142,0
1430,0
100358,0
128227,1
4485,1
98296,0
7712,0
98393,1
65283,0
1254,0
129516,0
8681,0
126366,1
129622,0
68562,0
65727,1
6255,0
128191,1
101339,0
67200,1
99321,0
7897,0
102962,0
67829,0
101363,0
100018,0
6882,1
126380,0
1979,0
8706,0
129011,0
99387,0
2562,0
2884,0
6311,0
7391,0
130695,0
68971,0
2934,0
7054,0
128285,0
68647,1
100734,0
8841,0
6987,0
862,0
126394,1
625,0
126407,0
129440,1
5192,0
66902,0
66301,0
68149,0
128845,0
3847,0
126566,0
65522,0
5231,0
5757,1
128761,0
102627,1
7371,0
101876,0
68446,0
65691,0
129454,0
98231,0
129756,0
4925,0
128383,1
3024,0
523,0
5475,0
6559,0
9441,0
68527,0
6455,0
1464,0
67675,0
129852,0
4331,0
9354,0
4918,0
2378,1
127548,0
129412,0
67091,0
130771,0
4598,0
68018,0
7028,1
128634,1
6450,0
68168,0
9185,0
3386,0
128849,0
8433,0
9068,0
128155,1
66121,0
9374,0
102415,1
9271,0
129265,1
4697,1
127705,0
144291,0
2581,0
9344,0
7249,1
1204,0
129177,0
5450,0
102628,1
127706,0
130449,0
129276,0
65603,0
7415,0
130829,0
2978,0
65774,0
66377,0
101503,0
130118,0
102552,1
9083,0
3492,0
2598,0
101270,0
5588,0
7923,0
3205,0
98556,0
900,0
5501,0
6722,0
128164,0
3899,0
128858,0
68967,0
129807,1
9204,0
101429,0
587,0
66623,0
1864,0
126459,0
2224,0
102257,0
101171,1
4673,0
127148,1
3508,1
101241,0
99339,1
7203,0
7444,0
130627,0
6508,0
98243,1
102719,1
67746,0
67648,0
2839,0
4374,0
128424,0
5958,0
4602,0
98631,0
706,0
102048,1
100984,1
67150,0
2490,0
99676,0
65578,1
7460,0
68779,0
128248,0
7463,0
102663,0
100819,0
3074,0
101281,1
6286,0
130140,0
6298,0
7560,0
67411,0
98868,0
126499,0
65906,1
128217,0
834,0
68794,0
99109,0
1983,0
144307,1
3610,0
100523,0
128838,1
126414,0
68515,0
5344,0
101006,0
5546,0
65995,0
2681,0
4960,0
65923,0
102284,0
102870,0
130489,0
130754,0
102142,0
68831,0
609,0
101176,0
102473,0
7781,0
67171,0
129703,1
127719,0
5529,0
144018,0
2371,0
7367,0
68640,0
66095,0
128869,0
68127,0
129721,0
945,0
128295,0
68747,0
7903,1
117,0
100449,0
8890,0
1058,0
6118,0
66297,0
99894,0
99150,0
126785,0
7108,1
101943,0
2021,0
126756,0
9268,0
129,0
7549,0
101705,0
101000,1
68247,0
101338,0
5460,0
65178,0
127029,0
130031,0
6906,0
8084,0
743,0
8219,1
67112,0
1090,0
65007,1
6873,0
67686,0
99985,1
5175,0
1142,0
101795,1
102690,0
6201,0
99503,1
129500,0
126729,0
102740,0
126684,0
5196,1
5993,0
67733,0
8574,0
65207,0
67148,0
66850,0
4364,1
65153,0
98667,0
67481,0
792,0
9379,0
1750,0
129206,0
6392,0
101392,1
100373,0
99030,0
130295,0
3887,0
4589,0
7459,0
5467,0
130132,0
7039,0
89,1
102353,0
65247,1
1067,0
6339,1
9418,0
8950,0
98414,0
5309,0
68876,0
4967,0
3107,1
1029,0
8241,0
100305,0
68393,0
99622,1
98666,0
100473,0
129639,0
101579,0
4510,0
128833,0
2209,0
98779,0
68075,0
99071,0
1972,0
126413,0
130182,0
66920,1
126456,0
102237,0
66858,0
100898,0
100467,0
2957,0
100605,0
128502,1
130114,0
626,0
130323,0
98633,1
129580,1
2025,0
8829,0
6179,1
3564,0
65384,1
99718,1
5180,0
3169,0
8725,0
102623,0
128266,0
98811,1
129199,0
6782,0
126945,0
67831,0
100481,0
3151,0
4087,0
7767,0
472,0
130016,0
99392,1
102014,1
129259,0
102632,1
3040,0
2931,0
99817,1
5618,1
99133,1
98123,0
128097,1
65179,0
66796,0
5043,0
99550,0
7215,0
98433,0
68356,0
66703,0
130916,0
1682,0
5602,1
130294,0
3390,0
1699,0
99044,1
98698,0
128278,1
102276,1
129081,0
128132,0
68445,0
127466,1
66915,1
67647,0
3337,0
4656,0
127416,0
102519,1
5675,0
4266,0
3296,1
127912,0
126777,0
129210,0
100828,1
9238,0
130536,0
4451,0
8693,0
6362,0
126781,1
128314,0
5933,0
129519,0
130370,0
9023,0
5946,0
101594,0
7729,0
4323,0
67691,0
128043,1
8620,0
68027,0
102886,0
98332,0
2869,1
1363,0
128234,0
100773,0
422,1
101848,0
4005,0
4944,0
8567,0
865,0
1185,0
3952,0
65769,0
2508,0
4137,1
66209,0
68049,0
67612,0
99935,0
100082,0
101166,1
68696,0
68021,0
99951,1
84,0
5886,0
101247,0
102685,0
128790,1
1822,0
67075,0
6657,0
65363,0
2505,1
130923,0
144161,0
8252,0
128409,1
67897,0
1313,0
98302,1
128197,1
101026,0
130488,0
98562,0
1048,0
98738,1
65011,0
6854,0
65526,0
3361,0
68133,0
8111,0
130807,0
102783,0
8055,0
4937,0
9167,0
1340,0
66643,0
1779,0
673,0
99849,0
1885,0
102198,0
129155,1
5959,0
1315,0
66774,0
98338,1
4521,0
3674,0
713,0
129333,0
98616,1
7355,0
128998,0
68950,0
102218,1
5122,0
130822,0
101509,1
9058,0
4929,0
100686,0
1273,0
67715,0
7510,0
98452,0
100706,0
3237,0
102287,1
128468,1
126721,0
127795,0
101582,0
1107,0
129586,0
68242,0
65519,0
5447,0
4585,0
65917,0
2043,0
127617,0
3845,0
2659,0
130122,0
9057,0
1751,0
68650,0
734,0
127303,0
102758,1
102867,0
6323,0
101756,0
99468,0
7570,0
129906,0
665,0
804,0
1509,0
6422,0
66657,1
9426,0
1085,0
3518,0
416,0
65529,1
5720,0
127604,0
1775,0
1349,0
4200,0
2890,0
7342,1
101942,0
66971,1
130185,0
6720,1
128478,1
5419,0
128717,1
68865,0
99902,1
65136,0
3493,1
68621,1
130293,0
9404,0
130403,0
68251,0
126613,0
66991,1
65228,0
5962,1
66008,0
68341,0
100851,1
4337,0
126624,0
128531,1
1285,0
2383,0
67246,0
6369,0
129108,0
65191,0
2560,0
66037,1
101914,0
7835,0
7092,1
67341,1
99559,0
856,0
130030,0
4891,0
6756,0
100446,0
3038,0
68792,0
5478,0
128201,0
1240,0
127906,0
67706,0
8692,0
130745,0
3942,0
99223,0
129831,0
8608,0
127434,0
67149,0
2228,0
68526,0
102912,1
68384,0
98421,0
68956,0
1057,0
2374,0
67562,0
67303,0
6414,0
101278,0
99236,0
68934,0
68759,0
2295,1
130445,0
101989,1
101897,0
8736,0
8184,0
130974,0
2652,0
67994,0
5703,0
6594,1
593,0
1454,0
8432,0
8326,0
130876,0
7205,0
127931,1
3819,0
130811,0
5894,0
3872,0
127005,1
1551,0
98938,1
101907,0
99602,0
67682,1
67108,0
101487,0
100059,0
2991,0
31,0
130858,0
101275,0
100330,0
99210,0
1408,0
1175,0
144209,0
127117,0
129168,1
5493,0
2805,0
8969,0
101184,1
129988,0
126399,1
2907,0
7602,0
2587,0
8539,0
126914,1
129246,1
7344,0
130078,0
67793,0
65728,0
128893,0
98613,0
126923,0
65687,1
527,0
66626,0
130628,0
99010,0
100458,0
307,0
66836,0
127631,0
4121,0
3015,0
102533,0
100571,0
130491,0
99273,0
8197,0
102397,0
67485,1
2660,0
1758,0
4079,0
853,0
69022,0
8993,0
99627,1
65350,0
101535,1
68345,0
129612,0
130704,0
100114,0
4174,0
128985,1
99741,1
5330,0
101909,0
99910,0
827,0
128093,0
128834,1
9120,0
65638,0
129268,0
1338,0
65544,0
130358,0
102607,1
66147,1
100424,0
6178,0
98857,0
2359,1
127645,0
2072,0
5579,0
4232,1
65057,0
66565,0
66231,1
128673,0
66695,0
128892,0
74,0
68285,0
66867,1
98439,0
66201,0
129550,1
68421,0
101811,1
102205,1
66404,0
68945,0
67937,0
67090,0
4204,1
128680,1
127433,0
4478,1
102481,1
98788,1
127481,0
128822,0
4495,1
98898,0
100935,0
129089,0
3181,0
98558,1
67657,0
98483,0
128178,0
128979,1
99618,0
66662,0
7982,0
1829,0
5515,0
9438,0
65086,0
128547,1
68505,0
127985,1
102386,0
128503,1
5671,0
5951,0
7332,0
7357,0
5364,0
3827,0
65381,0
127476,0
65439,0
3192,0
101593,0
2904,0
2984,0
98997,0
127285,0
2610,0
67174,0
67968,0
130563,0
130286,0
4076,0
101741,1
9035,0
130425,0
7680,0
130337,0
8322,0
7128,0
65106,0
9310,0
66526,0
1851,0
901,0
6665,0
